system,commit_id,class_name,measure,metric_name,before_or_after_commit,value
search-guard,89496bae7b04ba03f6021f757f47b7ca0adff850,PrivilegesEvaluator,complexity,WMC,before,98
search-guard,89496bae7b04ba03f6021f757f47b7ca0adff850,PrivilegesEvaluator,complexity,WMC,after,98
nextprot-api,895c88157c9f7bd2a20292cb55d2fb3c0c11b2e0,SequenceFeatureValidator,complexity,WMC,before,24
nextprot-api,895c88157c9f7bd2a20292cb55d2fb3c0c11b2e0,SequenceFeatureValidator,complexity,WMC,after,24
TinyStuff,89cc639ff1b50f82a50e233f1f273678f82f6686,DexAnalyzer,complexity,WMC,before,43
TinyStuff,89cc639ff1b50f82a50e233f1f273678f82f6686,DexAnalyzer,complexity,WMC,after,45
ovirt-engine,89deeb8d120094fd7bb9dc9425b209bbb5c395a9,DontPrune,complexity,WMC,before,6
ovirt-engine,89deeb8d120094fd7bb9dc9425b209bbb5c395a9,DontPrune,complexity,WMC,after,6
nosql4idea,8a89a752ec47777cf875a731ecbd90fecfbebe82,MongoClient,complexity,WMC,before,65
nosql4idea,8a89a752ec47777cf875a731ecbd90fecfbebe82,MongoClient,complexity,WMC,after,68
dne-paqx-parent,8b9db82b5a8232f59ef5f96d647cce635d712001,DiscoveryInfoToVCenterDomainTransformer,complexity,WMC,before,74
dne-paqx-parent,8b9db82b5a8232f59ef5f96d647cce635d712001,DiscoveryInfoToVCenterDomainTransformer,complexity,WMC,after,61
dne-paqx-parent,8b9db82b5a8232f59ef5f96d647cce635d712001,DeployScaleIoVmTaskHandler,complexity,WMC,before,8
dne-paqx-parent,8b9db82b5a8232f59ef5f96d647cce635d712001,DeployScaleIoVmTaskHandler,complexity,WMC,after,8
mod-inventory,8cbc4560eb27d6e69dc905aab338e7dab034c490,MarcParser,complexity,WMC,before,35
mod-inventory,8cbc4560eb27d6e69dc905aab338e7dab034c490,MarcParser,complexity,WMC,after,36
android_frameworks_opt_telephony,8ef9ba188eae41b8172a7f05b3a4079b62eb4a7e,DcTrackerBase,complexity,WMC,before,255
android_frameworks_opt_telephony,8ef9ba188eae41b8172a7f05b3a4079b62eb4a7e,DcTrackerBase,complexity,WMC,after,255
android_frameworks_opt_telephony,8ef9ba188eae41b8172a7f05b3a4079b62eb4a7e,DcTracker,complexity,WMC,before,473
android_frameworks_opt_telephony,8ef9ba188eae41b8172a7f05b3a4079b62eb4a7e,DcTracker,complexity,WMC,after,473
ScoreKeeper2,8f07a3491f45f7584123bf7bcb323d1555f397a4,MainActivity,complexity,WMC,before,61
ScoreKeeper2,8f07a3491f45f7584123bf7bcb323d1555f397a4,MainActivity,complexity,WMC,after,62
ScoreKeeper2,8f07a3491f45f7584123bf7bcb323d1555f397a4,Team,complexity,WMC,before,10
ScoreKeeper2,8f07a3491f45f7584123bf7bcb323d1555f397a4,Team,complexity,WMC,after,10
interval,8ff12daac860f23c2c65ded1d8d009b0fbcf3f56,Interval,complexity,WMC,before,41
interval,8ff12daac860f23c2c65ded1d8d009b0fbcf3f56,Interval,complexity,WMC,after,46
Algorithms-DataStructures,915d312e62141fdd68bdcde31cd518a3f96abb5d,PeakFinder,complexity,WMC,before,13
Algorithms-DataStructures,915d312e62141fdd68bdcde31cd518a3f96abb5d,PeakFinder,complexity,WMC,after,13
TwitterForecastSystem,918b62ce807394347554d5b9de6f40dd0391e62c,TweetImpl,complexity,WMC,before,30
TwitterForecastSystem,918b62ce807394347554d5b9de6f40dd0391e62c,TweetImpl,complexity,WMC,after,30
TwitterForecastSystem,918b62ce807394347554d5b9de6f40dd0391e62c,Tweet,complexity,WMC,before,19
TwitterForecastSystem,918b62ce807394347554d5b9de6f40dd0391e62c,Tweet,complexity,WMC,after,19
TwitterForecastSystem,918b62ce807394347554d5b9de6f40dd0391e62c,TwitterCorpusListImpl,complexity,WMC,before,34
TwitterForecastSystem,918b62ce807394347554d5b9de6f40dd0391e62c,TwitterCorpusListImpl,complexity,WMC,after,43
dcache,91d32bf275ce1ce778bc43ba115480a0f6868640,PnfsManagerV3,complexity,WMC,before,246
dcache,91d32bf275ce1ce778bc43ba115480a0f6868640,PnfsManagerV3,complexity,WMC,after,243
bitfinex-v2-wss-api-java,937b3acf0ed0cf54320f2458cf3d019286557517,BitfinexApiBroker,complexity,WMC,before,123
bitfinex-v2-wss-api-java,937b3acf0ed0cf54320f2458cf3d019286557517,BitfinexApiBroker,complexity,WMC,after,127
zaproxy,94310ba9cc51c9c03b67d4cca21cd3c28b7a3768,ProxyThread,complexity,WMC,before,102
zaproxy,94310ba9cc51c9c03b67d4cca21cd3c28b7a3768,ProxyThread,complexity,WMC,after,112
auto-sort,9495396c68d08eabc74d68ae692ac712eba1b4f1,AliasProcessor,complexity,WMC,before,33
auto-sort,9495396c68d08eabc74d68ae692ac712eba1b4f1,AliasProcessor,complexity,WMC,after,39
takes,9533a4789b7206b41d73160b57ae1d60c784ef9e,PsBasic,complexity,WMC,before,13
takes,9533a4789b7206b41d73160b57ae1d60c784ef9e,PsBasic,complexity,WMC,after,10
Platform,9595688c54410326dadb3a8246549acbcf33cad4,DeviceManagementService,complexity,WMC,before,87
Platform,9595688c54410326dadb3a8246549acbcf33cad4,DeviceManagementService,complexity,WMC,after,88
cosc442-mwaniki-project4,96985d99cbad61ef4eeaab9544b05b24e5ab46f6,CoffeeMaker,complexity,WMC,before,32
cosc442-mwaniki-project4,96985d99cbad61ef4eeaab9544b05b24e5ab46f6,CoffeeMaker,complexity,WMC,after,32
CodingDojo,96b945c79d8ff9e3ae6f76d4a4aaadc4bcbb5a3f,TexasHoldEmHandFactory,complexity,WMC,before,85
CodingDojo,96b945c79d8ff9e3ae6f76d4a4aaadc4bcbb5a3f,TexasHoldEmHandFactory,complexity,WMC,after,104
groupbasedpolicy,987dd0c9b7e6e5db0141f114ccb41e7dad0d226e,L4Classifier,complexity,WMC,before,57
groupbasedpolicy,987dd0c9b7e6e5db0141f114ccb41e7dad0d226e,L4Classifier,complexity,WMC,after,65
bonita-studio,999cd9964b2c96b5ddcd994ccedfc28084f2f58a,DataDefaultValueExpressionFilter,complexity,WMC,before,10
bonita-studio,999cd9964b2c96b5ddcd994ccedfc28084f2f58a,DataDefaultValueExpressionFilter,complexity,WMC,after,16
Chess,9a5068fdf71e6b341f119176c4ffda277153fc8a,Tui,complexity,WMC,before,64
Chess,9a5068fdf71e6b341f119176c4ffda277153fc8a,Tui,complexity,WMC,after,64
Chess,9a5068fdf71e6b341f119176c4ffda277153fc8a,ControlGame,complexity,WMC,before,60
Chess,9a5068fdf71e6b341f119176c4ffda277153fc8a,ControlGame,complexity,WMC,after,77
ut-workshop,9c22c0b12befe16e26139834425e267ec2161fee,GuessNumber,complexity,WMC,before,6
ut-workshop,9c22c0b12befe16e26139834425e267ec2161fee,GuessNumber,complexity,WMC,after,6
wuic,9d1d6180e1b282851f716e8cd9dbec4ffbbe56ac,CompositeNut,complexity,WMC,before,37
wuic,9d1d6180e1b282851f716e8cd9dbec4ffbbe56ac,CompositeNut,complexity,WMC,after,42
guacamole-client,9d6828bf3a8fc04d9543a626c6813d2195151c9d,ActiveConnectionRecord,complexity,WMC,before,12
guacamole-client,9d6828bf3a8fc04d9543a626c6813d2195151c9d,ActiveConnectionRecord,complexity,WMC,after,20
guacamole-client,9d6828bf3a8fc04d9543a626c6813d2195151c9d,AbstractGuacamoleSocketService,complexity,WMC,before,46
guacamole-client,9d6828bf3a8fc04d9543a626c6813d2195151c9d,AbstractGuacamoleSocketService,complexity,WMC,after,47
JSocksProxy,9e2fd04e0ecca9332875f68a981df1db715f5074,AbstractSocksImplementation,complexity,WMC,before,23
JSocksProxy,9e2fd04e0ecca9332875f68a981df1db715f5074,AbstractSocksImplementation,complexity,WMC,after,23
proftaakb5maven,9f889f6c6b01c75f9077fff82ebabad52bcce553,BCrypt,complexity,WMC,before,68
proftaakb5maven,9f889f6c6b01c75f9077fff82ebabad52bcce553,BCrypt,complexity,WMC,after,72
fresco,9f88b0cd989c70015fa96c158fa292c23a1e21b8,KryoNetNetwork,complexity,WMC,before,29
fresco,9f88b0cd989c70015fa96c158fa292c23a1e21b8,KryoNetNetwork,complexity,WMC,after,29
takes,a03e85e61269f82a16ba9cf13e41fad16c19df4d,RqLive,complexity,WMC,before,28
takes,a03e85e61269f82a16ba9cf13e41fad16c19df4d,RqLive,complexity,WMC,after,32
csv,a19b031268f9bae8ae2f03af56490bedefdabb4f,CsvReader,complexity,WMC,before,23
csv,a19b031268f9bae8ae2f03af56490bedefdabb4f,CsvReader,complexity,WMC,after,41
Arimaa,a2a5818753f997d226e5ef3709e031dc37a6037b,GUI,complexity,WMC,before,18
Arimaa,a2a5818753f997d226e5ef3709e031dc37a6037b,GUI,complexity,WMC,after,18
LedControl,a56303a36ebdfb87c3723c87a08d17af9e651b7a,HueProperties,complexity,WMC,before,15
LedControl,a56303a36ebdfb87c3723c87a08d17af9e651b7a,HueProperties,complexity,WMC,after,15
LedControl,a56303a36ebdfb87c3723c87a08d17af9e651b7a,MainActivity,complexity,WMC,before,6
LedControl,a56303a36ebdfb87c3723c87a08d17af9e651b7a,MainActivity,complexity,WMC,after,6
LedControl,a56303a36ebdfb87c3723c87a08d17af9e651b7a,LedControlScheduler,complexity,WMC,before,28
LedControl,a56303a36ebdfb87c3723c87a08d17af9e651b7a,LedControlScheduler,complexity,WMC,after,34
service-web,a56403fd97c52e88c0d108043f01bac4ae0ba7a3,DataController,complexity,WMC,before,66
service-web,a56403fd97c52e88c0d108043f01bac4ae0ba7a3,DataController,complexity,WMC,after,70
kmtfinalproject,a7245efd31078813250ccd6dd46b3d4ebae37278,PlayerExploredTile,complexity,WMC,before,36
kmtfinalproject,a7245efd31078813250ccd6dd46b3d4ebae37278,PlayerExploredTile,complexity,WMC,after,44
kmtfinalproject,a7245efd31078813250ccd6dd46b3d4ebae37278,LandMap,complexity,WMC,before,49
kmtfinalproject,a7245efd31078813250ccd6dd46b3d4ebae37278,LandMap,complexity,WMC,after,58
kmtfinalproject,a7245efd31078813250ccd6dd46b3d4ebae37278,ColonyTile,complexity,WMC,before,77
kmtfinalproject,a7245efd31078813250ccd6dd46b3d4ebae37278,ColonyTile,complexity,WMC,after,80
kmtfinalproject,a7245efd31078813250ccd6dd46b3d4ebae37278,Building,complexity,WMC,before,106
kmtfinalproject,a7245efd31078813250ccd6dd46b3d4ebae37278,Building,complexity,WMC,after,109
liima,a7952d55abf4987c33edeb2d9828679b9e7a6952,PermissionBoundary,complexity,WMC,before,186
liima,a7952d55abf4987c33edeb2d9828679b9e7a6952,PermissionBoundary,complexity,WMC,after,191
F2-Coureurs,a7ef2762b678ed89b04bc997673b749c26f6c876,Driver,complexity,WMC,before,12
F2-Coureurs,a7ef2762b678ed89b04bc997673b749c26f6c876,Driver,complexity,WMC,after,12
F2-Coureurs,a7ef2762b678ed89b04bc997673b749c26f6c876,Mechanic,complexity,WMC,before,8
F2-Coureurs,a7ef2762b678ed89b04bc997673b749c26f6c876,Mechanic,complexity,WMC,after,8
F2-Coureurs,a7ef2762b678ed89b04bc997673b749c26f6c876,Season,complexity,WMC,before,50
F2-Coureurs,a7ef2762b678ed89b04bc997673b749c26f6c876,Season,complexity,WMC,after,75
sonarqube,a887c37a525ac0d9300ae0756e01ff730408cc0f,PersistIssuesStep,complexity,WMC,before,12
sonarqube,a887c37a525ac0d9300ae0756e01ff730408cc0f,PersistIssuesStep,complexity,WMC,after,17
TFCraft,a9214f0f176379d07cb1fcd6adca01835a0572b5,Traversal,complexity,WMC,before,15
TFCraft,a9214f0f176379d07cb1fcd6adca01835a0572b5,Traversal,complexity,WMC,after,16
java-junior,a9413b4d3e8898c8c38032b79a72b298b3452577,Client,complexity,WMC,before,20
java-junior,a9413b4d3e8898c8c38032b79a72b298b3452577,Client,complexity,WMC,after,28
DynamiteAndButterflies,aa003a31e999c21c2a3a322f606bbf644880b26f,Minimap,complexity,WMC,before,18
DynamiteAndButterflies,aa003a31e999c21c2a3a322f606bbf644880b26f,Minimap,complexity,WMC,after,18
DynamiteAndButterflies,aa003a31e999c21c2a3a322f606bbf644880b26f,ColourController,complexity,WMC,before,27
DynamiteAndButterflies,aa003a31e999c21c2a3a322f606bbf644880b26f,ColourController,complexity,WMC,after,36
DynamiteAndButterflies,aa003a31e999c21c2a3a322f606bbf644880b26f,SequenceNode,complexity,WMC,before,76
DynamiteAndButterflies,aa003a31e999c21c2a3a322f606bbf644880b26f,SequenceNode,complexity,WMC,after,76
DynamiteAndButterflies,aa003a31e999c21c2a3a322f606bbf644880b26f,SequenceGraph,complexity,WMC,before,87
DynamiteAndButterflies,aa003a31e999c21c2a3a322f606bbf644880b26f,SequenceGraph,complexity,WMC,after,78
bitfinex-v2-wss-api-java,aa1648934d2125dcee84f5d60dd2403f6e6aa3e4,AuthCallbackHandler,complexity,WMC,before,5
bitfinex-v2-wss-api-java,aa1648934d2125dcee84f5d60dd2403f6e6aa3e4,AuthCallbackHandler,complexity,WMC,after,9
frostwire,abc289a1e63237e78fa76868b14df99e1db3b3f6,InstallerUpdater,complexity,WMC,before,93
frostwire,abc289a1e63237e78fa76868b14df99e1db3b3f6,InstallerUpdater,complexity,WMC,after,88
xwiki-rendering,ad5396b8908b17c2d16782c176578d72ae11391f,XWikiSyntaxChainingRenderer,complexity,WMC,before,114
xwiki-rendering,ad5396b8908b17c2d16782c176578d72ae11391f,XWikiSyntaxChainingRenderer,complexity,WMC,after,114
gocd-plugins,add9925bc6aa66ace107cac899faef61cd3d419b,ApiRequestBase,complexity,WMC,before,51
gocd-plugins,add9925bc6aa66ace107cac899faef61cd3d419b,ApiRequestBase,complexity,WMC,after,54
gocd-plugins,add9925bc6aa66ace107cac899faef61cd3d419b,NessusScanTask,complexity,WMC,before,20
gocd-plugins,add9925bc6aa66ace107cac899faef61cd3d419b,NessusScanTask,complexity,WMC,after,20
gocd-plugins,add9925bc6aa66ace107cac899faef61cd3d419b,NessusScanTaskExecutor,complexity,WMC,before,17
gocd-plugins,add9925bc6aa66ace107cac899faef61cd3d419b,NessusScanTaskExecutor,complexity,WMC,after,17
ToolsForFieldLinguistics,b08015b331439148f0a066702bb811336eede708,BinaryArithmetic,complexity,WMC,before,14
ToolsForFieldLinguistics,b08015b331439148f0a066702bb811336eede708,BinaryArithmetic,complexity,WMC,after,13
webcam-capture,b0eb90cdbcdd545de5f4f22318f89b5b80aea360,FFmpegCliDevice,complexity,WMC,before,56
webcam-capture,b0eb90cdbcdd545de5f4f22318f89b5b80aea360,FFmpegCliDevice,complexity,WMC,after,56
webcam-capture,b0eb90cdbcdd545de5f4f22318f89b5b80aea360,Webcam,complexity,WMC,before,190
webcam-capture,b0eb90cdbcdd545de5f4f22318f89b5b80aea360,Webcam,complexity,WMC,after,198
webcam-capture,b0eb90cdbcdd545de5f4f22318f89b5b80aea360,WebcamDiscoveryService,complexity,WMC,before,63
webcam-capture,b0eb90cdbcdd545de5f4f22318f89b5b80aea360,WebcamDiscoveryService,complexity,WMC,after,66
hazelcast-simulator,b1093e82cc49ae3cc7a3ab61598550bb20512299,KeyUtils,complexity,WMC,before,56
hazelcast-simulator,b1093e82cc49ae3cc7a3ab61598550bb20512299,KeyUtils,complexity,WMC,after,62
hawkbit,b11a0bac5db51e38685d77ca15669e4042069ba4,AmqpMessageHandlerService,complexity,WMC,before,59
hawkbit,b11a0bac5db51e38685d77ca15669e4042069ba4,AmqpMessageHandlerService,complexity,WMC,after,63
myPresenter,b205758b35d86ff8e778afd2640a7a0896224966,CachedImageManager,complexity,WMC,before,30
myPresenter,b205758b35d86ff8e778afd2640a7a0896224966,CachedImageManager,complexity,WMC,after,32
QuickGOBE,b3a56fc63fa3402b952762d6592b114f366a5233,AnnotationControllerIT,complexity,WMC,before,312
QuickGOBE,b3a56fc63fa3402b952762d6592b114f366a5233,AnnotationControllerIT,complexity,WMC,after,323
DirectMe-Android-Client,b3f1f4fd201afec01bbe20fc903e941218137cbb,BitmapUtils,complexity,WMC,before,4
DirectMe-Android-Client,b3f1f4fd201afec01bbe20fc903e941218137cbb,BitmapUtils,complexity,WMC,after,9
DirectMe-Android-Client,b3f1f4fd201afec01bbe20fc903e941218137cbb,SplashActivity,complexity,WMC,before,18
DirectMe-Android-Client,b3f1f4fd201afec01bbe20fc903e941218137cbb,SplashActivity,complexity,WMC,after,20
checkstyle,b4cec8170a1d89159620b327a453ce13215d4eea,MagicNumberCheck,complexity,WMC,before,46
checkstyle,b4cec8170a1d89159620b327a453ce13215d4eea,MagicNumberCheck,complexity,WMC,after,49
Protocol-Adapter-DLMS,b5fb0a155067c3aadc180a964d722f42346fb645,GetProfileGenericDataCommandExecutor,complexity,WMC,before,72
Protocol-Adapter-DLMS,b5fb0a155067c3aadc180a964d722f42346fb645,GetProfileGenericDataCommandExecutor,complexity,WMC,after,78
bitfinex-v2-wss-api-java,b73676c8269858fadb358d3a04d433b8a3e1d263,BitfinexApiBroker,complexity,WMC,before,115
bitfinex-v2-wss-api-java,b73676c8269858fadb358d3a04d433b8a3e1d263,BitfinexApiBroker,complexity,WMC,after,123
citrus,b8d266fbd8422c51cc6fee2450329ec48f7a9fa4,DomXmlMessageValidator,complexity,WMC,before,84
citrus,b8d266fbd8422c51cc6fee2450329ec48f7a9fa4,DomXmlMessageValidator,complexity,WMC,after,116
ORCID-Source,b8e875a8b3245abe7bc9e5270cae68590c21b5a6,OrcidRequestUtil,complexity,WMC,before,5
ORCID-Source,b8e875a8b3245abe7bc9e5270cae68590c21b5a6,OrcidRequestUtil,complexity,WMC,after,4
traffic_control,ba546c072d4992dea4d15400867946d449b0c78e,TrafficRouter,complexity,WMC,before,129
traffic_control,ba546c072d4992dea4d15400867946d449b0c78e,TrafficRouter,complexity,WMC,after,132
querycache,ba7f9eda7d8f477f8a4567cf3f55b2e0be78859a,QCConfigKeys,complexity,WMC,before,0
querycache,ba7f9eda7d8f477f8a4567cf3f55b2e0be78859a,QCConfigKeys,complexity,WMC,after,0
querycache,ba7f9eda7d8f477f8a4567cf3f55b2e0be78859a,CLIHandler,complexity,WMC,before,102
querycache,ba7f9eda7d8f477f8a4567cf3f55b2e0be78859a,CLIHandler,complexity,WMC,after,102
querycache,ba7f9eda7d8f477f8a4567cf3f55b2e0be78859a,ConnMgrCollection,complexity,WMC,before,29
querycache,ba7f9eda7d8f477f8a4567cf3f55b2e0be78859a,ConnMgrCollection,complexity,WMC,after,29
kmtfinalproject,bb733afd7a6a44619c8a66965179d011f66a7661,SimpleCombatModel,complexity,WMC,before,74
kmtfinalproject,bb733afd7a6a44619c8a66965179d011f66a7661,SimpleCombatModel,complexity,WMC,after,103
citrus,bc47cd654abf4b0826b9737bd6e9cd6389f80c1c,ExecuteSQLQueryAction,complexity,WMC,before,51
citrus,bc47cd654abf4b0826b9737bd6e9cd6389f80c1c,ExecuteSQLQueryAction,complexity,WMC,after,56
checkstyle,bdda55ed1b207cab5e7f8ab3e6ebfb4d07a62a5a,AbbreviationAsWordInNameCheck,complexity,WMC,before,45
checkstyle,bdda55ed1b207cab5e7f8ab3e6ebfb4d07a62a5a,AbbreviationAsWordInNameCheck,complexity,WMC,after,48
groupbasedpolicy,be2911431b29e818b2f0d9dfdb24d68d1e8e5dde,L4Classifier,complexity,WMC,before,57
groupbasedpolicy,be2911431b29e818b2f0d9dfdb24d68d1e8e5dde,L4Classifier,complexity,WMC,after,65
de.htwg.se.dog,be2bd02e85f9872a5f2706d2ce098ab347169636,Draw,complexity,WMC,before,25
de.htwg.se.dog,be2bd02e85f9872a5f2706d2ce098ab347169636,Draw,complexity,WMC,after,26
scolomfr3utils,c096ccf75af72cb2daf6f6272001ed210075f50a,ClassificationPurposesCheckCommand,complexity,WMC,before,25
scolomfr3utils,c096ccf75af72cb2daf6f6272001ed210075f50a,ClassificationPurposesCheckCommand,complexity,WMC,after,29
groupbasedpolicy,c3af383cf5ba053a3a20b9e34d978f13891ad097,L4Classifier,complexity,WMC,before,57
groupbasedpolicy,c3af383cf5ba053a3a20b9e34d978f13891ad097,L4Classifier,complexity,WMC,after,65
seventh,c3cab6239787fbe8219a763d0c36a75febe894a7,Tank,complexity,WMC,before,188
seventh,c3cab6239787fbe8219a763d0c36a75febe894a7,Tank,complexity,WMC,after,195
Openfire,c4868c2ca8d302e22864621f8ad9619427ef80a7,LocalOutgoingServerSession,complexity,WMC,before,69
Openfire,c4868c2ca8d302e22864621f8ad9619427ef80a7,LocalOutgoingServerSession,complexity,WMC,after,69
fdk,c54075acb5ceec2664c00cf895af169659fb85f8,CrawlerJob,complexity,WMC,before,55
fdk,c54075acb5ceec2664c00cf895af169659fb85f8,CrawlerJob,complexity,WMC,after,59
android,c5c3a1af6e755d976ecd7ad9e782098046606267,ExploitFinder,complexity,WMC,before,63
android,c5c3a1af6e755d976ecd7ad9e782098046606267,ExploitFinder,complexity,WMC,after,63
android,c5c3a1af6e755d976ecd7ad9e782098046606267,MsfExploit,complexity,WMC,before,91
android,c5c3a1af6e755d976ecd7ad9e782098046606267,MsfExploit,complexity,WMC,after,96
freecolNTJ-finalproject,c6b3924cc211a19beaf8289171faf262d10fd152,TerrainGenerator,complexity,WMC,before,82
freecolNTJ-finalproject,c6b3924cc211a19beaf8289171faf262d10fd152,TerrainGenerator,complexity,WMC,after,144
lance,c8984ae72222b5c0fe6a52b77964b7237f1beb7d,BashBasedHandlerBuilder,complexity,WMC,before,11
lance,c8984ae72222b5c0fe6a52b77964b7237f1beb7d,BashBasedHandlerBuilder,complexity,WMC,after,12
sybil,cb5d7a1e12b7cd724d78ea1889ed680e531c701d,IlluminanceSensorDomain,complexity,WMC,before,22
sybil,cb5d7a1e12b7cd724d78ea1889ed680e531c701d,IlluminanceSensorDomain,complexity,WMC,after,22
sybil,cb5d7a1e12b7cd724d78ea1889ed680e531c701d,LEDStripDomain,complexity,WMC,before,17
sybil,cb5d7a1e12b7cd724d78ea1889ed680e531c701d,LEDStripDomain,complexity,WMC,after,19
sybil,cb5d7a1e12b7cd724d78ea1889ed680e531c701d,BrickDomain,complexity,WMC,before,18
sybil,cb5d7a1e12b7cd724d78ea1889ed680e531c701d,BrickDomain,complexity,WMC,after,20
toast-tk-engine,cb779cd736f78953355b622fd965986d0c6da57c,AbstractTestPlanRunner,complexity,WMC,before,29
toast-tk-engine,cb779cd736f78953355b622fd965986d0c6da57c,AbstractTestPlanRunner,complexity,WMC,after,33
xwiki-rendering,cbc280bd113cc0dc9687b2703d2463d8044cee14,XWikiSyntaxChainingRenderer,complexity,WMC,before,115
xwiki-rendering,cbc280bd113cc0dc9687b2703d2463d8044cee14,XWikiSyntaxChainingRenderer,complexity,WMC,after,114
freecolNTJ-finalproject,cbdf5b3c0c27691b0e3e12249de7a01af64aa049,SaveGameValidator,complexity,WMC,before,6
freecolNTJ-finalproject,cbdf5b3c0c27691b0e3e12249de7a01af64aa049,SaveGameValidator,complexity,WMC,after,12
deisotoper,cfff85bfb20646fc7f9c950d648299f1cf4c5b21,MassSpecMeasureSummary,complexity,WMC,before,6
deisotoper,cfff85bfb20646fc7f9c950d648299f1cf4c5b21,MassSpecMeasureSummary,complexity,WMC,after,40
addressbook-level4,d023a43c13b6310eb6dcb703318afd0c13b5068b,DeleteTagCommand,complexity,WMC,before,12
addressbook-level4,d023a43c13b6310eb6dcb703318afd0c13b5068b,DeleteTagCommand,complexity,WMC,after,14
addressbook-level4,d023a43c13b6310eb6dcb703318afd0c13b5068b,AddTagCommand,complexity,WMC,before,12
addressbook-level4,d023a43c13b6310eb6dcb703318afd0c13b5068b,AddTagCommand,complexity,WMC,after,14
reana,d0aa838076428504d4f1f45c00dea6c0695122f1,Node,complexity,WMC,before,24
reana,d0aa838076428504d4f1f45c00dea6c0695122f1,Node,complexity,WMC,after,23
checkstyle,d1a6a437100b26d4f3932472ca3241b3f4b05da2,IndentationConfigurationBuilder,complexity,WMC,before,23
checkstyle,d1a6a437100b26d4f3932472ca3241b3f4b05da2,IndentationConfigurationBuilder,complexity,WMC,after,36
AppProject,d23fe41182ce13500983f703218f415a59843b5b,Model,complexity,WMC,before,15
AppProject,d23fe41182ce13500983f703218f415a59843b5b,Model,complexity,WMC,after,15
AppProject,d23fe41182ce13500983f703218f415a59843b5b,Quest,complexity,WMC,before,21
AppProject,d23fe41182ce13500983f703218f415a59843b5b,Quest,complexity,WMC,after,21
